"N","J","Distribution","Response","Replication","Alpha","Omega"
3000,10,"heavy","acquiescent",12,0.917459292250987,0.918022126334197
3000,10,"heavy","acquiescent",13,0.911230442033214,0.911999711164611
3000,10,"heavy","acquiescent",14,0.890225397984099,0.891435064043742
3000,10,"heavy","acquiescent",15,0.887483729579747,0.887985237787489
3000,10,"heavy","acquiescent",16,0.914246116333035,0.914927870009231
3000,10,"heavy","acquiescent",17,0.895469097895492,0.89598742449584
3000,10,"heavy","acquiescent",18,0.89989324198791,0.900648606015035
3000,10,"heavy","acquiescent",19,0.916526595231672,0.916906263149348
3000,10,"heavy","acquiescent",20,0.912153895567566,0.912367453149153
3000,10,"heavy","acquiescent",21,0.867653005843662,0.868131827931915
3000,10,"heavy","acquiescent",22,0.930115200727739,0.930358531805703
3000,10,"heavy","acquiescent",23,0.895291416867861,0.895501570686862
3000,10,"heavy","acquiescent",24,0.896300677043696,0.897262041425127
3000,10,"heavy","acquiescent",25,0.884295742073617,0.884677194335857
3000,10,"heavy","acquiescent",26,0.904088042620635,0.904858704916095
3000,10,"heavy","acquiescent",27,0.911030350130229,0.911467402468899
3000,10,"heavy","acquiescent",28,0.946315525918412,0.946449406912657
3000,10,"heavy","acquiescent",29,0.911394060327281,0.911819312751163
3000,10,"heavy","acquiescent",30,0.909577699728796,0.910049308166824
3000,10,"heavy","acquiescent",31,0.89166313194542,0.893100017493611
3000,10,"heavy","acquiescent",32,0.931625293567894,0.931993941329451
3000,10,"heavy","acquiescent",33,0.906612973723008,0.907223060111663
3000,10,"heavy","acquiescent",34,0.899244791755824,0.899721324453731
3000,10,"heavy","acquiescent",35,0.92104731167724,0.921602697402948
3000,10,"heavy","acquiescent",36,0.898273264420059,0.899272275951315
3000,10,"heavy","acquiescent",37,0.892854013519222,0.893497814826774
3000,10,"heavy","acquiescent",38,0.917062842396156,0.917593640815981
3000,10,"heavy","acquiescent",39,0.916056798055252,0.916951716278125
3000,10,"heavy","acquiescent",40,0.914770503949495,0.91511045909391
3000,10,"heavy","acquiescent",41,0.917858655378348,0.918873125844177
3000,10,"heavy","acquiescent",42,0.922881256005507,0.923009087791106
3000,10,"heavy","acquiescent",43,0.908722215229679,0.909674260112399
3000,10,"heavy","acquiescent",44,0.969457382751538,0.969478176751483
3000,10,"heavy","acquiescent",45,0.931731275648974,0.932121371284123
3000,10,"heavy","acquiescent",46,0.892176667457732,0.893324243728014
3000,10,"heavy","acquiescent",47,0.889654608193171,0.890272439352523
3000,10,"heavy","acquiescent",48,0.896489698235454,0.896993778762569
3000,10,"heavy","acquiescent",49,0.944178173737481,0.944270272210385
3000,10,"heavy","acquiescent",50,0.902879411965625,0.903405377484396
3000,10,"heavy","extreme",1,0.88574798290109,0.886435572904982
3000,10,"heavy","extreme",2,0.91616841171382,0.916774624841708
3000,10,"heavy","extreme",3,0.90921391326731,0.909441755027159
3000,10,"heavy","extreme",4,0.911454953469696,0.912201137139324
3000,10,"heavy","extreme",5,0.891561373500273,0.892270153120071
3000,10,"heavy","extreme",6,0.872809897136495,0.873676348443393
3000,10,"heavy","extreme",7,0.912643262511116,0.912939040967276
3000,10,"heavy","extreme",8,0.90762076649271,0.90845355513159
3000,10,"heavy","extreme",9,0.888626172309769,0.889528808325609
3000,10,"heavy","extreme",10,0.922282009643422,0.922550058544532
3000,10,"heavy","extreme",11,0.91554849549022,0.915973537438926
3000,10,"heavy","extreme",12,0.943151241484277,0.943334452761381
3000,10,"heavy","extreme",13,0.902156521360428,0.902832617093344
3000,10,"heavy","extreme",14,0.908332739532523,0.909151930252551
3000,10,"heavy","extreme",15,0.907593828671664,0.908582682078498
3000,10,"heavy","extreme",16,0.883304454669027,0.884344832729005
3000,10,"heavy","extreme",17,0.895474233466523,0.89660950316874
3000,10,"heavy","extreme",18,0.888578724311288,0.889149899651572
3000,10,"heavy","extreme",19,0.939082970761293,0.939458582545193
3000,10,"heavy","extreme",20,0.935050849752312,0.935198048000956
3000,10,"heavy","extreme",21,0.917686690335262,0.918090537563388
3000,10,"heavy","extreme",22,0.873686521756395,0.874194333004682
3000,10,"heavy","extreme",23,0.91671924354466,0.917426921648921
3000,10,"heavy","extreme",24,0.903439701771818,0.904264611598941
3000,10,"heavy","extreme",25,0.882868730107108,0.884672610328784
3000,10,"heavy","extreme",26,0.900883991825647,0.901651404356976
3000,10,"heavy","extreme",27,0.912104665887784,0.913039443591362
3000,10,"heavy","extreme",28,0.923027682383736,0.923480947576558
3000,10,"heavy","extreme",29,0.908601718919654,0.909340381986494
3000,10,"heavy","extreme",30,0.906665225107481,0.907152991699024
3000,10,"heavy","extreme",31,0.897477298868323,0.898608382318456
3000,10,"heavy","extreme",32,0.900193323698031,0.900607792657202
3000,10,"heavy","extreme",33,0.90342281681537,0.904351120356137
3000,10,"heavy","extreme",34,0.924025670920457,0.924417225315261
3000,10,"heavy","extreme",35,0.894685746238771,0.895708679733746
3000,10,"heavy","extreme",36,0.900852154873661,0.901733008742619
3000,10,"heavy","extreme",37,0.903269960010698,0.903967001116374
3000,10,"heavy","extreme",38,0.905662908234726,0.907148027506546
3000,10,"heavy","extreme",39,0.880605320057194,0.881240160433245
3000,10,"heavy","extreme",40,0.90307205083772,0.903599620393143
3000,10,"heavy","extreme",41,0.899280321059543,0.901149204179129
3000,10,"heavy","extreme",42,0.885752306904977,0.886497639449705
3000,10,"heavy","extreme",43,0.871159987265675,0.872028140453035
3000,10,"heavy","extreme",44,0.883367979989337,0.884132960663655
3000,10,"heavy","extreme",45,0.899862866054179,0.900614191316148
3000,10,"heavy","extreme",46,0.905631869356058,0.906500851645249
3000,10,"heavy","extreme",47,0.885001367167524,0.885550091442838
3000,10,"heavy","extreme",48,0.881055898075259,0.881409332369913
3000,10,"heavy","extreme",49,0.886861039060559,0.888266245618509
3000,10,"heavy","extreme",50,0.891949516299226,0.892344390931251
3000,10,"heavy","inconsistent",1,0.766736457793629,0.767311403238873
3000,10,"heavy","inconsistent",2,0.883330714101955,0.883514930768101
3000,10,"heavy","inconsistent",3,0.806396596426805,0.806934204022476
3000,10,"heavy","inconsistent",4,0.777887553262401,0.778210940804136
3000,10,"heavy","inconsistent",5,0.767522028455786,0.768081528418174
3000,10,"heavy","inconsistent",6,0.727174268452233,0.728198809663731
3000,10,"heavy","inconsistent",7,0.766571959875284,0.766768182710172
3000,10,"heavy","inconsistent",8,0.691235360820248,0.691770438820054
3000,10,"heavy","inconsistent",9,0.76429335322508,0.764536428766551
3000,10,"heavy","inconsistent",10,0.792948421273857,0.793224079573153
3000,10,"heavy","inconsistent",11,0.724871756541346,0.726169478615774
3000,10,"heavy","inconsistent",12,0.736320652468343,0.737009444057696
3000,10,"heavy","inconsistent",13,0.778856836954831,0.779196559431435
3000,10,"heavy","inconsistent",14,0.74590998411986,0.746483146917131
3000,10,"heavy","inconsistent",15,0.742344230207626,0.743346466564555
3000,10,"heavy","inconsistent",16,0.737657153357529,0.73837901786973
3000,10,"heavy","inconsistent",17,0.753838889868335,0.754436624058122
3000,10,"heavy","inconsistent",18,0.713488451142347,0.714394809216095
3000,10,"heavy","inconsistent",19,0.743258509166678,0.744614254504861
3000,10,"heavy","inconsistent",20,0.76238481896849,0.763120242600075
3000,10,"heavy","inconsistent",21,0.744184211103795,0.745129707303725
3000,10,"heavy","inconsistent",22,0.769886780689674,0.770360252182619
3000,10,"heavy","inconsistent",23,0.742824904389414,0.743703146143837
3000,10,"heavy","inconsistent",24,0.769421596324077,0.770242236643382
3000,10,"heavy","inconsistent",25,0.771507768419425,0.772248887292932
3000,10,"heavy","inconsistent",26,0.764502854925791,0.765036674562729
3000,10,"heavy","inconsistent",27,0.725780241304899,0.727008076115304
3000,10,"heavy","inconsistent",28,0.754059935942644,0.755562557856197
3000,10,"heavy","inconsistent",29,0.771110460723132,0.771535528039798
3000,10,"heavy","inconsistent",30,0.753969761665288,0.75467601528929
3000,10,"heavy","inconsistent",31,0.7627228340449,0.763229165515757
3000,10,"heavy","inconsistent",32,0.752137371247662,0.753080351358073
3000,10,"heavy","inconsistent",33,0.786445998447294,0.78674987042683
3000,10,"heavy","inconsistent",34,0.722361116336943,0.723031612354804
3000,10,"heavy","inconsistent",35,0.718566161249003,0.719493147215517
3000,10,"heavy","inconsistent",36,0.779577581611747,0.780237290824203
3000,10,"heavy","inconsistent",37,0.664124567867506,0.664478228650932
3000,10,"heavy","inconsistent",38,0.723757927006295,0.724139912337461
3000,10,"heavy","inconsistent",39,0.735208320813275,0.735984275501503
3000,10,"heavy","inconsistent",40,0.727374109716538,0.728614742782011
3000,10,"heavy","inconsistent",41,0.777978810175523,0.778561463367561
3000,10,"heavy","inconsistent",42,0.765896337076605,0.766245707057366
3000,10,"heavy","inconsistent",43,0.793502607468519,0.793804292549395
3000,10,"heavy","inconsistent",44,0.82797002266966,0.828218545434491
3000,10,"heavy","inconsistent",45,0.787179555006917,0.787644008091642
3000,10,"heavy","inconsistent",46,0.735272770871532,0.735764748399701
3000,10,"heavy","inconsistent",47,0.749969568683766,0.75054175263154
3000,10,"heavy","inconsistent",48,0.738309739958478,0.738829767408862
3000,10,"heavy","inconsistent",49,0.745123058305828,0.746294996671627
3000,10,"heavy","inconsistent",50,0.792048467825169,0.792492884344267
4000,10,"normal","consistent",1,0.905270666710248,0.906035320913835
4000,10,"normal","consistent",2,0.901623952914704,0.902048298984814
4000,10,"normal","consistent",3,0.924297356123861,0.924608647918721
4000,10,"normal","consistent",4,0.88664320885486,0.886930331521858
4000,10,"normal","consistent",5,0.907764010418529,0.908522869703574
4000,10,"normal","consistent",6,0.886999485565232,0.88745992136807
4000,10,"normal","consistent",7,0.891984842408285,0.892985653532796
4000,10,"normal","consistent",8,0.910562776337677,0.911083999208614
4000,10,"normal","consistent",9,0.905472054740707,0.906132106990301
4000,10,"normal","consistent",10,0.916139249475312,0.916598158653153
4000,10,"normal","consistent",11,0.901628110514056,0.90218213444751
4000,10,"normal","consistent",12,0.893854851681147,0.894694561559701
4000,10,"normal","consistent",13,0.897258350824506,0.89756834376379
4000,10,"normal","consistent",14,0.910282828937826,0.910869766326655
4000,10,"normal","consistent",15,0.906897361682868,0.907755313447652
4000,10,"normal","consistent",16,0.908887413621376,0.909409736206709
4000,10,"normal","consistent",17,0.902502278658206,0.903308917890407
4000,10,"normal","consistent",18,0.917578210675378,0.917949789655331
4000,10,"normal","consistent",19,0.909372889538011,0.909986557877824
4000,10,"normal","consistent",20,0.897235388097157,0.898023979997663
4000,10,"normal","consistent",21,0.897245667584659,0.897552468052669
4000,10,"normal","consistent",22,0.906777430256066,0.907501039862989
4000,10,"normal","consistent",23,0.906679681637548,0.907596781666748
4000,10,"normal","consistent",24,0.907755364064334,0.908393458265256
4000,10,"normal","consistent",25,0.919441262110823,0.920082105034215
4000,10,"normal","consistent",26,0.887378397459546,0.887769439579547
4000,10,"normal","consistent",27,0.909798575281921,0.910560851217815
4000,10,"normal","consistent",28,0.891268762672292,0.892296485442503
4000,10,"normal","consistent",29,0.923648895295037,0.924142193593863
4000,10,"normal","consistent",30,0.906843441878705,0.907627411432372
4000,10,"normal","consistent",31,0.907346834762908,0.907718946166708
4000,10,"normal","consistent",32,0.89300802206807,0.893391459722328
4000,10,"normal","consistent",33,0.899677940397253,0.90045548310102
4000,10,"normal","consistent",34,0.904605138692922,0.90515603336309
4000,10,"normal","consistent",35,0.893983323392946,0.894383294691838
4000,10,"normal","consistent",36,0.906533776448414,0.907404766718004
4000,10,"normal","consistent",37,0.887279600894081,0.887649035859168
4000,10,"normal","consistent",38,0.904997969126943,0.905733784820742
4000,10,"normal","consistent",39,0.911039601528252,0.911494354841938
4000,10,"normal","consistent",40,0.913932223191064,0.914526424932265
4000,10,"normal","consistent",41,0.910208899185264,0.911009113334669
4000,10,"normal","consistent",42,0.904745129599047,0.905683583129773
4000,10,"normal","consistent",43,0.92414266723032,0.924871112633372
4000,10,"normal","consistent",44,0.905952595298641,0.906596869485928
4000,10,"normal","consistent",45,0.913881111317075,0.914389924289736
4000,10,"normal","consistent",46,0.902256866165242,0.903305293889647
4000,10,"normal","consistent",47,0.903231085115767,0.903889791212311
4000,10,"normal","consistent",48,0.890071580938035,0.890515561195142
4000,10,"normal","consistent",49,0.912221058890606,0.91273288944298
4000,10,"normal","consistent",50,0.919661493551934,0.920152166832873
4000,10,"normal","acquiescent",1,0.917838330496532,0.918191464693912
4000,10,"normal","acquiescent",2,0.923707294033669,0.924246480881017
4000,10,"normal","acquiescent",3,0.900778680674174,0.901345652633196
4000,10,"normal","acquiescent",4,0.91011775840581,0.910581954003762
4000,10,"normal","acquiescent",5,0.901557428741556,0.902423844938278
4000,10,"normal","acquiescent",6,0.907510291767017,0.908244108928326
4000,10,"normal","acquiescent",7,0.925232615566163,0.925557160869342
4000,10,"normal","acquiescent",8,0.907145270141679,0.907549736595221
4000,10,"normal","acquiescent",9,0.922620678061362,0.923091847597355
4000,10,"normal","acquiescent",10,0.923867510351391,0.924572806879239
4000,10,"normal","acquiescent",11,0.921559490318137,0.922086896136116
4000,10,"normal","acquiescent",12,0.917913077476487,0.918284862172025
4000,10,"normal","acquiescent",13,0.902625064251764,0.902919617003983
4000,10,"normal","acquiescent",14,0.919225888562041,0.919790626794613
4000,10,"normal","acquiescent",15,0.909324079218227,0.909608381296109
4000,10,"normal","acquiescent",16,0.916098990456754,0.916436972640079
4000,10,"normal","acquiescent",17,0.920184805966873,0.920608405789965
4000,10,"normal","acquiescent",18,0.913570321940255,0.913907226162085
4000,10,"normal","acquiescent",19,0.910039733499284,0.91060458884469
4000,10,"normal","acquiescent",20,0.917124712645266,0.917483077750056
4000,10,"normal","acquiescent",21,0.905461583440193,0.905748180792593
4000,10,"normal","acquiescent",22,0.917230700016391,0.917472355533878
4000,10,"normal","acquiescent",23,0.910734523758482,0.91161172935635
4000,10,"normal","acquiescent",24,0.915635336465218,0.916136065028582
4000,10,"normal","acquiescent",25,0.928820030627161,0.929358217164832
4000,10,"normal","acquiescent",26,0.905529669758192,0.906425467197176
4000,10,"normal","acquiescent",27,0.909950972009906,0.91071964729274
4000,10,"normal","acquiescent",28,0.90635850622294,0.906747678739083
4000,10,"normal","acquiescent",29,0.900150543237207,0.900858128558079
4000,10,"normal","acquiescent",30,0.917312303189101,0.91778748588728
4000,10,"normal","acquiescent",31,0.920111317625018,0.920627813227422
4000,10,"normal","acquiescent",32,0.897272759264352,0.897793991616372
